3.189655e+00	0.000000e+00	6.379310e+01	0.000000e+00	6.698276e-01	0.000000e+00	
3.362069e+00	0.000000e+00	6.724138e+01	0.000000e+00	7.060345e-01	1.000000e+00	
3.534483e+00	0.000000e+00	7.068966e+01	0.000000e+00	7.422414e-01	3.000000e+00	
3.706897e+00	0.000000e+00	7.413793e+01	0.000000e+00	7.784483e-01	7.000000e+00	
3.879310e+00	0.000000e+00	7.758621e+01	0.000000e+00	8.146552e-01	2.700000e+01	
4.051724e+00	0.000000e+00	8.103448e+01	0.000000e+00	8.508621e-01	8.200000e+01	
4.224138e+00	0.000000e+00	8.448276e+01	0.000000e+00	8.870690e-01	1.000000e+00	
4.396552e+00	0.000000e+00	8.793103e+01	0.000000e+00	9.232759e-01	0.000000e+00	
4.568966e+00	0.000000e+00	9.137931e+01	0.000000e+00	9.594828e-01	0.000000e+00	
4.741379e+00	0.000000e+00	9.482759e+01	0.000000e+00	9.956897e-01	0.000000e+00	
4.913793e+00	0.000000e+00	9.827586e+01	0.000000e+00	1.031897e+00	0.000000e+00	


8.620690e-02	0.000000e+00	1.724138e+00	0.000000e+00	1.810345e-02	0.000000e+00	
2.586207e-01	0.000000e+00	5.172414e+00	4.000000e+00	5.431034e-02	0.000000e+00	
4.310345e-01	0.000000e+00	8.620690e+00	8.300000e+01	9.051724e-02	0.000000e+00	
6.034483e-01	0.000000e+00	1.206897e+01	0.000000e+00	1.267241e-01	0.000000e+00	
7.758621e-01	0.000000e+00	1.551724e+01	0.000000e+00	1.629310e-01	0.000000e+00	
9.482759e-01	0.000000e+00	1.896552e+01	0.000000e+00	1.991379e-01	0.000000e+00	
1.120690e+00	0.000000e+00	2.241379e+01	0.000000e+00	2.353448e-01	0.000000e+00	
1.293103e+00	1.000000e+00	2.586207e+01	0.000000e+00	2.715517e-01	0.000000e+00	
1.465517e+00	2.000000e+00	2.931034e+01	0.000000e+00	3.077586e-01	0.000000e+00	
1.637931e+00	0.000000e+00	3.275862e+01	0.000000e+00	3.439655e-01	0.000000e+00	
1.810345e+00	4.000000e+00	3.620690e+01	0.000000e+00	3.801724e-01	1.000000e+00	
1.982759e+00	2.600000e+01	3.965517e+01	0.000000e+00	4.163793e-01	0.000000e+00	
2.155172e+00	4.900000e+01	4.310345e+01	0.000000e+00	4.525862e-01	0.000000e+00	
2.327586e+00	5.000000e+00	4.655172e+01	0.000000e+00	4.887931e-01	0.000000e+00	
2.500000e+00	0.000000e+00	5.000000e+01	0.000000e+00	5.250000e-01	0.000000e+00	
2.672414e+00	0.000000e+00	5.344828e+01	0.000000e+00	5.612069e-01	0.000000e+00	
2.844828e+00	0.000000e+00	5.689655e+01	0.000000e+00	5.974138e-01	1.000000e+00	
3.017241e+00	0.000000e+00	6.034483e+01	0.000000e+00	6.336207e-01	0.000000e+00	
3.189655e+00	0.000000e+00	6.379310e+01	0.000000e+00	6.698276e-01	1.000000e+00	
3.362069e+00	0.000000e+00	6.724138e+01	0.000000e+00	7.060345e-01	5.000000e+00	
3.534483e+00	0.000000e+00	7.068966e+01	0.000000e+00	7.422414e-01	3.400000e+01	
3.706897e+00	0.000000e+00	7.413793e+01	0.000000e+00	7.784483e-01	4.100000e+01	
3.879310e+00	0.000000e+00	7.758621e+01	0.000000e+00	8.146552e-01	3.000000e+00	
4.051724e+00	0.000000e+00	8.103448e+01	0.000000e+00	8.508621e-01	0.000000e+00	
4.224138e+00	0.000000e+00	8.448276e+01	0.000000e+00	8.870690e-01	0.000000e+00	
4.396552e+00	0.000000e+00	8.793103e+01	0.000000e+00	9.232759e-01	0.000000e+00	
4.568966e+00	0.000000e+00	9.137931e+01	0.000000e+00	9.594828e-01	0.000000e+00	
4.741379e+00	0.000000e+00	9.482759e+01	0.000000e+00	9.956897e-01	0.000000e+00	
4.913793e+00	0.000000e+00	9.827586e+01	0.000000e+00	1.031897e+00	0.000000e+00	


8.620690e-02	0.000000e+00	1.724138e+00	0.000000e+00	1.810345e-02	1.000000e+00	
2.586207e-01	0.000000e+00	5.172414e+00	4.000000e+00	5.431034e-02	0.000000e+00	
4.310345e-01	0.000000e+00	8.620690e+00	8.300000e+01	9.051724e-02	0.000000e+00	
6.034483e-01	0.000000e+00	1.206897e+01	0.000000e+00	1.267241e-01	0.000000e+00	
7.758621e-01	0.000000e+00	1.551724e+01	0.000000e+00	1.629310e-01	0.000000e+00	
9.482759e-01	0.000000e+00	1.896552e+01	0.000000e+00	1.991379e-01	0.000000e+00	
1.120690e+00	1.000000e+00	2.241379e+01	0.000000e+00	2.353448e-01	0.000000e+00	
1.293103e+00	2.000000e+00	2.586207e+01	0.000000e+00	2.715517e-01	0.000000e+00	
1.465517e+00	1.000000e+00	2.931034e+01	0.000000e+00	3.077586e-01	0.000000e+00	
1.637931e+00	3.200000e+01	3.275862e+01	0.000000e+00	3.439655e-01	0.000000e+00	
1.810345e+00	4.900000e+01	3.620690e+01	0.000000e+00	3.801724e-01	0.000000e+00	
1.982759e+00	2.000000e+00	3.965517e+01	0.000000e+00	4.163793e-01	1.000000e+00	
2.155172e+00	0.000000e+00	4.310345e+01	0.000000e+00	4.525862e-01	0.000000e+00	
2.327586e+00	0.000000e+00	4.655172e+01	0.000000e+00	4.887931e-01	0.000000e+00	
2.500000e+00	0.000000e+00	5.000000e+01	0.000000e+00	5.250000e-01	0.000000e+00	
2.672414e+00	0.000000e+00	5.344828e+01	0.000000e+00	5.612069e-01	0.000000e+00	
2.844828e+00	0.000000e+00	5.689655e+01	0.000000e+00	5.974138e-01	1.000000e+00	
3.017241e+00	0.000000e+00	6.034483e+01	0.000000e+00	6.336207e-01	0.000000e+00	
3.189655e+00	0.000000e+00	6.379310e+01	0.000000e+00	6.698276e-01	0.000000e+00	
3.362069e+00	0.000000e+00	6.724138e+01	0.000000e+00	7.060345e-01	2.000000e+00	
3.534483e+00	0.000000e+00	7.068966e+01	0.000000e+00	7.422414e-01	2.000000e+00	
3.706897e+00	0.000000e+00	7.413793e+01	0.000000e+00	7.784483e-01	3.400000e+01	
3.879310e+00	0.000000e+00	7.758621e+01	0.000000e+00	8.146552e-01	4.300000e+01	
4.051724e+00	0.000000e+00	8.103448e+01	0.000000e+00	8.508621e-01	3.000000e+00	
4.224138e+00	0.000000e+00	8.448276e+01	0.000000e+00	8.870690e-01	0.000000e+00	
4.396552e+00	0.000000e+00	8.793103e+01	0.000000e+00	9.232759e-01	0.000000e+00	
4.568966e+00	0.000000e+00	9.137931e+01	0.000000e+00	9.594828e-01	0.000000e+00	
4.741379e+00	0.000000e+00	9.482759e+01	0.000000e+00	9.956897e-01	0.000000e+00	
4.913793e+00	0.000000e+00	9.827586e+01	0.000000e+00	1.031897e+00	0.000000e+00	


8.620690e-02	0.000000e+00	1.724138e+00	1.000000e+00	1.810345e-02	0.000000e+00	
2.586207e-01	0.000000e+00	5.172414e+00	5.000000e+00	5.431034e-02	0.000000e+00	
4.310345e-01	0.000000e+00	8.620690e+00	8.500000e+01	9.051724e-02	0.000000e+00	
6.034483e-01	0.000000e+00	1.206897e+01	9.000000e+00	1.267241e-01	0.000000e+00	
7.758621e-01	0.000000e+00	1.551724e+01	1.000000e+00	1.629310e-01	0.000000e+00	
9.482759e-01	0.000000e+00	1.896552e+01	0.000000e+00	1.991379e-01	0.000000e+00	
1.120690e+00	0.000000e+00	2.241379e+01	0.000000e+00	2.353448e-01	0.000000e+00	
1.293103e+00	0.000000e+00	2.586207e+01	0.000000e+00	2.715517e-01	0.000000e+00	
1.465517e+00	0.000000e+00	2.931034e+01	0.000000e+00	3.077586e-01	1.000000e+00	
1.637931e+00	1.000000e+00	3.275862e+01	0.000000e+00	3.439655e-01	0.000000e+00	
1.810345e+00	3.000000e+00	3.620690e+01	0.000000e+00	3.801724e-01	0.000000e+00	
1.982759e+00	2.600000e+01	3.965517e+01	0.000000e+00	4.163793e-01	1.000000e+00	
2.155172e+00	6.800000e+01	4.310345e+01	0.000000e+00	4.525862e-01	0.000000e+00	
2.327586e+00	1.000000e+00	4.655172e+01	0.000000e+00	4.887931e-01	2.000000e+00	
2.500000e+00	1.000000e+00	5.000000e+01	0.000000e+00	5.250000e-01	0.000000e+00	
2.672414e+00	1.000000e+00	5.344828e+01	0.000000e+00	5.612069e-01	3.000000e+00	
2.844828e+00	0.000000e+00	5.689655e+01	0.000000e+00	5.974138e-01	0.000000e+00	
3.017241e+00	0.000000e+00	6.034483e+01	0.000000e+00	6.336207e-01	3.000000e+00	
3.189655e+00	0.000000e+00	6.379310e+01	0.000000e+00	6.698276e-01	9.000000e+00	
3.362069e+00	0.000000e+00	6.724138e+01	0.000000e+00	7.060345e-01	9.000000e+00	
3.534483e+00	0.000000e+00	7.068966e+01	0.000000e+00	7.422414e-01	1.200000e+01	
3.706897e+00	0.000000e+00	7.413793e+01	0.000000e+00	7.784483e-01	1.400000e+01	
3.879310e+00	0.000000e+00	7.758621e+01	0.000000e+00	8.146552e-01	1.500000e+01	
4.051724e+00	0.000000e+00	8.103448e+01	0.000000e+00	8.508621e-01	1.500000e+01	
4.224138e+00	0.000000e+00	8.448276e+01	0.000000e+00	8.870690e-01	1.100000e+01	
4.396552e+00	0.000000e+00	8.793103e+01	0.000000e+00	9.232759e-01	3.000000e+00	
4.568966e+00	0.000000e+00	9.137931e+01	0.000000e+00	9.594828e-01	3.000000e+00	
4.741379e+00	0.000000e+00	9.482759e+01	0.000000e+00	9.956897e-01	0.000000e+00	
4.913793e+00	0.000000e+00	9.827586e+01	0.000000e+00	1.031897e+00	0.000000e+00	


8.620690e-02	0.000000e+00	1.724138e+00	0.000000e+00	1.810345e-02	0.000000e+00	
2.586207e-01	0.000000e+00	5.172414e+00	1.000000e+00	5.431034e-02	0.000000e+00	
4.310345e-01	0.000000e+00	8.620690e+00	2.500000e+01	9.051724e-02	0.000000e+00	
6.034483e-01	0.000000e+00	1.206897e+01	6.900000e+01	1.267241e-01	0.000000e+00	
7.758621e-01	0.000000e+00	1.551724e+01	5.000000e+00	1.629310e-01	0.000000e+00	
9.482759e-01	0.000000e+00	1.896552e+01	0.000000e+00	1.991379e-01	0.000000e+00	
1.120690e+00	0.000000e+00	2.241379e+01	1.000000e+00	2.353448e-01	0.000000e+00	
1.293103e+00	0.000000e+00	2.586207e+01	0.000000e+00	2.715517e-01	0.000000e+00	
1.465517e+00	2.000000e+00	2.931034e+01	0.000000e+00	3.077586e-01	0.000000e+00	
1.637931e+00	7.700000e+01	3.275862e+01	0.000000e+00	3.439655e-01	1.000000e+00	
1.810345e+00	1.800000e+01	3.620690e+01	0.000000e+00	3.801724e-01	2.000000e+00	
1.982759e+00	2.000000e+00	3.965517e+01	0.000000e+00	4.163793e-01	0.000000e+00	
2.155172e+00	0.000000e+00	4.310345e+01	0.000000e+00	4.525862e-01	0.000000e+00	
2.327586e+00	0.000000e+00	4.655172e+01	0.000000e+00	4.887931e-01	0.000000e+00	
2.500000e+00	1.000000e+00	5.000000e+01	0.000000e+00	5.250000e-01	2.000000e+00	
2.672414e+00	1.000000e+00	5.344828e+01	0.000000e+00	5.612069e-01	0.000000e+00	
2.844828e+00	0.000000e+00	5.689655e+01	0.000000e+00	5.974138e-01	1.000000e+00	
3.017241e+00	0.000000e+00	6.034483e+01	0.000000e+00	6.336207e-01	7.000000e+00	
3.189655e+00	0.000000e+00	6.379310e+01	0.000000e+00	6.698276e-01	1.000000e+01	
3.362069e+00	0.000000e+00	6.724138e+01	0.000000e+00	7.060345e-01	1.400000e+01	
3.534483e+00	0.000000e+00	7.068966e+01	0.000000e+00	7.422414e-01	1.600000e+01	
3.706897e+00	0.000000e+00	7.413793e+01	0.000000e+00	7.784483e-01	1.300000e+01	
3.879310e+00	0.000000e+00	7.758621e+01	0.000000e+00	8.146552e-01	2.200000e+01	
4.051724e+00	0.000000e+00	8.103448e+01	0.000000e+00	8.508621e-01	1.000000e+01	
4.224138e+00	0.000000e+00	8.448276e+01	0.000000e+00	8.870690e-01	2.000000e+00	
4.396552e+00	0.000000e+00	8.793103e+01	0.000000e+00	9.232759e-01	0.000000e+00	
4.568966e+00	0.000000e+00	9.137931e+01	0.000000e+00	9.594828e-01	0.000000e+00	
4.741379e+00	0.000000e+00	9.482759e+01	0.000000e+00	9.956897e-01	0.000000e+00	
4.913793e+00	0.000000e+00	9.827586e+01	0.000000e+00	1.031897e+00	0.000000e+00	


8.620690e-02	0.000000e+00	1.724138e+00	0.000000e+00	1.810345e-02	0.000000e+00	
2.586207e-01	0.000000e+00	5.172414e+00	0.000000e+00	5.431034e-02	0.000000e+00	
4.310345e-01	0.000000e+00	8.620690e+00	6.800000e+01	9.051724e-02	0.000000e+00	
6.034483e-01	0.000000e+00	1.206897e+01	6.000000e+00	1.267241e-01	0.000000e+00	
7.758621e-01	0.000000e+00	1.551724e+01	0.000000e+00	1.629310e-01	0.000000e+00	
9.482759e-01	0.000000e+00	1.896552e+01	0.000000e+00	1.991379e-01	0.000000e+00	
1.120690e+00	0.000000e+00	2.241379e+01	0.000000e+00	2.353448e-01	0.000000e+00	
1.293103e+00	0.000000e+00	2.586207e+01	0.000000e+00	2.715517e-01	0.000000e+00	
1.465517e+00	0.000000e+00	2.931034e+01	0.000000e+00	3.077586e-01	0.000000e+00	
1.637931e+00	0.000000e+00	3.275862e+01	0.000000e+00	3.439655e-01	0.000000e+00	
1.810345e+00	4.000000e+00	3.620690e+01	0.000000e+00	3.801724e-01	0.000000e+00	
1.982759e+00	3.800000e+01	3.965517e+01	0.000000e+00	4.163793e-01	0.000000e+00	
2.155172e+00	3.100000e+01	4.310345e+01	0.000000e+00	4.525862e-01	0.000000e+00	
2.327586e+00	0.000000e+00	4.655172e+01	0.000000e+00	4.887931e-01	0.000000e+00	
2.500000e+00	1.000000e+00	5.000000e+01	0.000000e+00	5.250000e-01	1.000000e+00	
2.672414e+00	0.000000e+00	5.344828e+01	0.000000e+00	5.612069e-01	1.000000e+00	
2.844828e+00	0.000000e+00	5.689655e+01	0.000000e+00	5.974138e-01	0.000000e+00	
3.017241e+00	0.000000e+00	6.034483e+01	0.000000e+00	6.336207e-01	5.000000e+00	
3.189655e+00	0.000000e+00	6.379310e+01	0.000000e+00	6.698276e-01	4.000000e+00	
3.362069e+00	0.000000e+00	6.724138e+01	0.000000e+00	7.060345e-01	1.500000e+01	
3.534483e+00	0.000000e+00	7.068966e+01	0.000000e+00	7.422414e-01	1.500000e+01	
3.706897e+00	0.000000e+00	7.413793e+01	0.000000e+00	7.784483e-01	1.000000e+01	
3.879310e+00	0.000000e+00	7.758621e+01	0.000000e+00	8.146552e-01	1.400000e+01	
4.051724e+00	0.000000e+00	8.103448e+01	0.000000e+00	8.508621e-01	5.000000e+00	
4.224138e+00	0.000000e+00	8.448276e+01	0.000000e+00	8.870690e-01	3.000000e+00	
4.396552e+00	0.000000e+00	8.793103e+01	0.000000e+00	9.232759e-01	0.000000e+00	
4.568966e+00	0.000000e+00	9.137931e+01	0.000000e+00	9.594828e-01	1.000000e+00	
4.741379e+00	0.000000e+00	9.482759e+01	0.000000e+00	9.956897e-01	0.000000e+00	
4.913793e+00	0.000000e+00	9.827586e+01	0.000000e+00	1.031897e+00	0.000000e+00	


8.620690e-02	0.000000e+00	1.724138e+00	0.000000e+00	1.810345e-02	0.000000e+00	
2.586207e-01	1.070000e+02	5.172414e+00	1.000000e+00	5.431034e-02	0.000000e+00	
4.310345e-01	2.500000e+01	8.620690e+00	1.000000e+00	9.051724e-02	0.000000e+00	
6.034483e-01	1.000000e+00	1.206897e+01	0.000000e+00	1.267241e-01	0.000000e+00	
7.758621e-01	1.000000e+00	1.551724e+01	0.000000e+00	1.629310e-01	0.000000e+00	
9.482759e-01	1.000000e+00	1.896552e+01	0.000000e+00	1.991379e-01	1.000000e+00	
1.120690e+00	1.000000e+00	2.241379e+01	0.000000e+00	2.353448e-01	0.000000e+00	
1.293103e+00	0.000000e+00	2.586207e+01	0.000000e+00	2.715517e-01	0.000000e+00	
1.465517e+00	0.000000e+00	2.931034e+01	1.000000e+00	3.077586e-01	1.000000e+00	
1.637931e+00	0.000000e+00	3.275862e+01	1.000000e+00	3.439655e-01	0.000000e+00	
1.810345e+00	0.000000e+00	3.620690e+01	0.000000e+00	3.801724e-01	0.000000e+00	
1.982759e+00	0.000000e+00	3.965517e+01	1.000000e+00	4.163793e-01	0.000000e+00	
2.155172e+00	0.000000e+00	4.310345e+01	3.000000e+00	4.525862e-01	1.000000e+00	
2.327586e+00	0.000000e+00	4.655172e+01	8.000000e+00	4.887931e-01	0.000000e+00	
2.500000e+00	0.000000e+00	5.000000e+01	2.000000e+01	5.250000e-01	0.000000e+00	
2.672414e+00	0.000000e+00	5.344828e+01	3.000000e+01	5.612069e-01	2.000000e+00	
2.844828e+00	0.000000e+00	5.689655e+01	2.800000e+01	5.974138e-01	2.000000e+00	
3.017241e+00	0.000000e+00	6.034483e+01	2.100000e+01	6.336207e-01	1.000000e+00	
3.189655e+00	0.000000e+00	6.379310e+01	1.200000e+01	6.698276e-01	6.000000e+00	
3.362069e+00	0.000000e+00	6.724138e+01	4.000000e+00	7.060345e-01	5.000000e+00	
3.534483e+00	0.000000e+00	7.068966e+01	5.000000e+00	7.422414e-01	6.000000e+00	
3.706897e+00	0.000000e+00	7.413793e+01	0.000000e+00	7.784483e-01	4.000000e+00	
3.879310e+00	0.000000e+00	7.758621e+01	0.000000e+00	8.146552e-01	1.100000e+01	
4.051724e+00	0.000000e+00	8.103448e+01	0.000000e+00	8.508621e-01	1.400000e+01	
4.224138e+00	0.000000e+00	8.448276e+01	0.000000e+00	8.870690e-01	2.900000e+01	
4.396552e+00	0.000000e+00	8.793103e+01	0.000000e+00	9.232759e-01	1.500000e+01	
4.568966e+00	0.000000e+00	9.137931e+01	0.000000e+00	9.594828e-01	1.900000e+01	
4.741379e+00	0.000000e+00	9.482759e+01	0.000000e+00	9.956897e-01	9.000000e+00	
4.913793e+00	0.000000e+00	9.827586e+01	0.000000e+00	1.031897e+00	7.000000e+00	


8.620690e-02	0.000000e+00	1.724138e+00	0.000000e+00	1.810345e-02	0.000000e+00	
2.586207e-01	0.000000e+00	5.172414e+00	0.000000e+00	5.431034e-02	0.000000e+00	
4.310345e-01	0.000000e+00	8.620690e+00	1.140000e+02	9.051724e-02	0.000000e+00	
6.034483e-01	0.000000e+00	1.206897e+01	8.000000e+00	1.267241e-01	0.000000e+00	
7.758621e-01	0.000000e+00	1.551724e+01	0.000000e+00	1.629310e-01	0.000000e+00	
9.482759e-01	0.000000e+00	1.896552e+01	0.000000e+00	1.991379e-01	0.000000e+00	
1.120690e+00	0.000000e+00	2.241379e+01	0.000000e+00	2.353448e-01	0.000000e+00	
1.293103e+00	0.000000e+00	2.586207e+01	0.000000e+00	2.715517e-01	0.000000e+00	
1.465517e+00	1.000000e+00	2.931034e+01	0.000000e+00	3.077586e-01	0.000000e+00	
1.637931e+00	3.000000e+00	3.275862e+01	0.000000e+00	3.439655e-01	0.000000e+00	
1.810345e+00	2.200000e+01	3.620690e+01	0.000000e+00	3.801724e-01	1.000000e+00	
1.982759e+00	9.200000e+01	3.965517e+01	0.000000e+00	4.163793e-01	0.000000e+00	
2.155172e+00	4.000000e+00	4.310345e+01	0.000000e+00	4.525862e-01	0.000000e+00	
2.327586e+00	0.000000e+00	4.655172e+01	0.000000e+00	4.887931e-01	0.000000e+00	
2.500000e+00	0.000000e+00	5.000000e+01	0.000000e+00	5.250000e-01	0.000000e+00	
2.672414e+00	0.000000e+00	5.344828e+01	0.000000e+00	5.612069e-01	0.000000e+00	
2.844828e+00	0.000000e+00	5.689655e+01	0.000000e+00	5.974138e-01	0.000000e+00	
3.017241e+00	0.000000e+00	6.034483e+01	0.000000e+00	6.336207e-01	0.000000e+00	
3.189655e+00	0.000000e+00	6.379310e+01	0.000000e+00	6.698276e-01	1.000000e+00	
3.362069e+00	0.000000e+00	6.724138e+01	0.000000e+00	7.060345e-01	1.000000e+00	
3.534483e+00	0.000000e+00	7.068966e+01	0.000000e+00	7.422414e-01	7.000000e+00	
3.706897e+00	0.000000e+00	7.413793e+01	0.000000e+00	7.784483e-01	1.700000e+01	
3.879310e+00	0.000000e+00	7.758621e+01	0.000000e+00	8.146552e-01	2.800000e+01	
4.051724e+00	0.000000e+00	8.103448e+01	0.000000e+00	8.508621e-01	3.500000e+01	
4.224138e+00	0.000000e+00	8.448276e+01	0.000000e+00	8.870690e-01	1.800000e+01	
4.396552e+00	0.000000e+00	8.793103e+01	0.000000e+00	9.232759e-01	1.000000e+01	
4.568966e+00	0.000000e+00	9.137931e+01	0.000000e+00	9.594828e-01	3.000000e+00	
4.741379e+00	0.000000e+00	9.482759e+01	0.000000e+00	9.956897e-01	1.000000e+00	
4.913793e+00	0.000000e+00	9.827586e+01	0.000000e+00	1.031897e+00	0.000000e+00	


8.620690e-02	0.000000e+00	1.724138e+00	0.000000e+00	1.810345e-02	0.000000e+00	
2.586207e-01	0.000000e+00	5.172414e+00	0.000000e+00	5.431034e-02	0.000000e+00	
4.310345e-01	0.000000e+00	8.620690e+00	1.070000e+02	9.051724e-02	0.000000e+00	
6.034483e-01	0.000000e+00	1.206897e+01	1.300000e+01	1.267241e-01	0.000000e+00	
7.758621e-01	0.000000e+00	1.551724e+01	2.000000e+00	1.629310e-01	0.000000e+00	
9.482759e-01	0.000000e+00	1.896552e+01	0.000000e+00	1.991379e-01	0.000000e+00	
1.120690e+00	0.000000e+00	2.241379e+01	0.000000e+00	2.353448e-01	0.000000e+00	
1.293103e+00	2.000000e+00	2.586207e+01	0.000000e+00	2.715517e-01	0.000000e+00	
1.465517e+00	7.000000e+00	2.931034e+01	0.000000e+00	3.077586e-01	0.000000e+00	
1.637931e+00	1.030000e+02	3.275862e+01	0.000000e+00	3.439655e-01	0.000000e+00	
1.810345e+00	9.000000e+00	3.620690e+01	0.000000e+00	3.801724e-01	1.000000e+00	
1.982759e+00	1.000000e+00	3.965517e+01	0.000000e+00	4.163793e-01	0.000000e+00	
2.155172e+00	0.000000e+00	4.310345e+01	0.000000e+00	4.525862e-01	0.000000e+00	
2.327586e+00	0.000000e+00	4.655172e+01	0.000000e+00	4.887931e-01	0.000000e+00	
2.500000e+00	0.000000e+00	5.000000e+01	0.000000e+00	5.250000e-01	0.000000e+00	
2.672414e+00	0.000000e+00	5.344828e+01	0.000000e+00	5.612069e-01	0.000000e+00	
2.844828e+00	0.000000e+00	5.689655e+01	0.000000e+00	5.974138e-01	0.000000e+00	
3.017241e+00	0.000000e+00	6.034483e+01	0.000000e+00	6.336207e-01	0.000000e+00	
3.189655e+00	0.000000e+00	6.379310e+01	0.000000e+00	6.698276e-01	2.000000e+00	
3.362069e+00	0.000000e+00	6.724138e+01	0.000000e+00	7.060345e-01	2.000000e+00	
3.534483e+00	0.000000e+00	7.068966e+01	0.000000e+00	7.422414e-01	9.000000e+00	
3.706897e+00	0.000000e+00	7.413793e+01	0.000000e+00	7.784483e-01	5.700000e+01	
3.879310e+00	0.000000e+00	7.758621e+01	0.000000e+00	8.146552e-01	4.800000e+01	
4.051724e+00	0.000000e+00	8.103448e+01	0.000000e+00	8.508621e-01	2.000000e+00	
4.224138e+00	0.000000e+00	8.448276e+01	0.000000e+00	8.870690e-01	0.000000e+00	
4.396552e+00	0.000000e+00	8.793103e+01	0.000000e+00	9.232759e-01	0.000000e+00	
4.568966e+00	0.000000e+00	9.137931e+01	0.000000e+00	9.594828e-01	0.000000e+00	
4.741379e+00	0.000000e+00	9.482759e+01	0.000000e+00	9.956897e-01	0.000000e+00	
4.913793e+00	0.000000e+00	9.827586e+01	0.000000e+00	1.031897e+00	1.000000e+00	


8.620690e-02	0.000000e+00	1.724138e+00	0.000000e+00	1.810345e-02	0.000000e+00	
2.586207e-01	0.000000e+00	5.172414e+00	0.000000e+00	5.431034e-02	0.000000e+00	
4.310345e-01	0.000000e+00	8.620690e+00	4.600000e+01	9.051724e-02	0.000000e+00	
6.034483e-01	0.000000e+00	1.206897e+01	7.000000e+01	1.267241e-01	0.000000e+00	
7.758621e-01	0.000000e+00	1.551724e+01	3.000000e+00	1.629310e-01	0.000000e+00	
9.482759e-01	3.000000e+00	1.896552e+01	3.000000e+00	1.991379e-01	0.000000e+00	
1.120690e+00	1.140000e+02	2.241379e+01	0.000000e+00	2.353448e-01	0.000000e+00	
1.293103e+00	5.000000e+00	2.586207e+01	0.000000e+00	2.715517e-01	0.000000e+00	
1.465517e+00	0.000000e+00	2.931034e+01	0.000000e+00	3.077586e-01	0.000000e+00	
1.637931e+00	0.000000e+00	3.275862e+01	0.000000e+00	3.439655e-01	0.000000e+00	
1.810345e+00	0.000000e+00	3.620690e+01	0.000000e+00	3.801724e-01	0.000000e+00	
1.982759e+00	0.000000e+00	3.965517e+01	0.000000e+00	4.163793e-01	0.000000e+00	
2.155172e+00	0.000000e+00	4.310345e+01	0.000000e+00	4.525862e-01	0.000000e+00	
2.327586e+00	0.000000e+00	4.655172e+01	0.000000e+00	4.887931e-01	1.000000e+00	
2.500000e+00	0.000000e+00	5.000000e+01	0.000000e+00	5.250000e-01	0.000000e+00	
2.672414e+00	0.000000e+00	5.344828e+01	0.000000e+00	5.612069e-01	0.000000e+00	
2.844828e+00	0.000000e+00	5.689655e+01	0.000000e+00	5.974138e-01	0.000000e+00	
3.017241e+00	0.000000e+00	6.034483e+01	0.000000e+00	6.336207e-01	0.000000e+00	
3.189655e+00	0.000000e+00	6.379310e+01	0.000000e+00	6.698276e-01	0.000000e+00	
3.362069e+00	0.000000e+00	6.724138e+01	0.000000e+00	7.060345e-01	1.000000e+00	
3.534483e+00	0.000000e+00	7.068966e+01	0.000000e+00	7.422414e-01	4.000000e+00	
3.706897e+00	0.000000e+00	7.413793e+01	0.000000e+00	7.784483e-01	7.000000e+00	
3.879310e+00	0.000000e+00	7.758621e+01	0.000000e+00	8.146552e-01	2.600000e+01	
4.051724e+00	0.000000e+00	8.103448e+01	0.000000e+00	8.508621e-01	7.900000e+01	
4.224138e+00	0.000000e+00	8.448276e+01	0.000000e+00	8.870690e-01	4.000000e+00	
4.396552e+00	0.000000e+00	8.793103e+01	0.000000e+00	9.232759e-01	0.000000e+00	
4.568966e+00	0.000000e+00	9.137931e+01	0.000000e+00	9.594828e-01	0.000000e+00	
4.741379e+00	0.000000e+00	9.482759e+01	0.000000e+00	9.956897e-01	0.000000e+00	
4.913793e+00	0.000000e+00	9.827586e+01	0.000000e+00	1.031897e+00	0.000000e+00	


8.620690e-02	0.000000e+00	1.724138e+00	0.000000e+00	1.810345e-02	1.000000e+00	
2.586207e-01	0.000000e+00	5.172414e+00	3.000000e+00	5.431034e-02	0.000000e+00	
4.310345e-01	0.000000e+00	8.620690e+00	4.000000e+00	9.051724e-02	0.000000e+00	
6.034483e-01	0.000000e+00	1.206897e+01	1.000000e+00	1.267241e-01	2.000000e+00	
7.758621e-01	0.000000e+00	1.551724e+01	1.300000e+01	1.629310e-01	2.000000e+00	
9.482759e-01	1.000000e+00	1.896552e+01	5.900000e+01	1.991379e-01	0.000000e+00	
1.120690e+00	2.000000e+01	2.241379e+01	5.000000e+00	2.353448e-01	0.000000e+00	
1.293103e+00	5.700000e+01	2.586207e+01	1.000000e+00	2.715517e-01	1.000000e+00	
1.465517e+00	5.000000e+00	2.931034e+01	0.000000e+00	3.077586e-01	1.000000e+00	
1.637931e+00	3.000000e+00	3.275862e+01	0.000000e+00	3.439655e-01	0.000000e+00	
1.810345e+00	0.000000e+00	3.620690e+01	0.000000e+00	3.801724e-01	0.000000e+00	
1.982759e+00	0.000000e+00	3.965517e+01	0.000000e+00	4.163793e-01	0.000000e+00	
2.155172e+00	0.000000e+00	4.310345e+01	0.000000e+00	4.525862e-01	0.000000e+00	
